timestamp,session_id,turn,expression_drive,perception_acuity,boundary_permeability,inner_coherence,relational_gravity,warmth_bias,directness,curiosity,patience,intimacy_pull,autonomy_guard,action,phi_smoothed,body_criticality,cascade_active,guard_allowed,guard_risk_score,resistance,tension_type,conflict_values,aligned_values,pressure,alignment_score,safety_level
1780726037.6326528,data-INF,35,0.5571052631218123,0.8779690076643433,0.8985851254388582,0.7324733576937487,0.3398436149469627,0.9673425698757147,0.770404270225539,0.7363036517021486,0.8072942387257095,0.8757606807942393,0.38921728273234996,observe,0.23213323666139657,0.3333333333333333,True,True,0.024175480802817964,0.0,,,,0.0,0.5,normal
1780726037.6329753,data-INF,36,0.5569956012140591,0.877102147221168,0.9014867062437608,0.7374498644319663,0.34272928144030895,0.9721939042777636,0.7703197721778225,0.7326946395033652,0.8128656574143909,0.8699038597268044,0.39179756186108317,observe,0.22077465157805712,0.3333333333333333,True,True,0.02474425521176805,0.0,,,,0.0,0.5,normal
1780726037.6332474,data-INF,37,0.5517567811005885,0.8785696645510388,0.9062099940058713,0.7321292356280271,0.34197385653338686,0.9832863060457544,0.7786340908182685,0.7364916107542829,0.8105245513886282,0.8933737219502851,0.39568835547828346,reach_out,0.23686183835745028,0.3333333333333333,True,True,0.02813779444719252,0.0,,,,0.0,0.5,normal
1780726037.6334908,data-INF,38,0.5565131257870828,0.8745406562403266,0.9088124552408063,0.7299237381501066,0.3420856138405153,0.9870936369880394,0.7768874561541018,0.7364868858670968,0.8123088859972659,0.9052012701209216,0.4110391925753238,express,0.2341402178883436,0.3333333333333333,True,True,0.06986744591857912,0.0,,,,0.0,0.5,normal
1780726037.6337051,data-INF,39,0.5565015684473233,0.8762843778735495,0.9126842032554667,0.7282823179590842,0.3426801815868019,0.9887378509955428,0.7775853214181814,0.7286745564645997,0.815319444155753,0.905148848726109,0.40987225411344413,observe,0.2224354879907798,0.3333333333333333,True,True,0.03917816950022969,0.0,,,,0.0,0.5,normal
1780726037.6339164,data-INF,40,0.5588736139126412,0.8764090183766584,0.9167403134190738,0.7324539971531866,0.3412003969791852,0.9913080700752106,0.7809411498657002,0.7394906943590054,0.8161836829445603,0.9074370543354031,0.4215104503778741,observe,0.21214210290074062,0.3333333333333333,True,True,0.009087852126979564,0.0,,,,0.0,0.5,normal
1780726037.634132,data-INF,41,0.5617426143298073,0.8786441181093274,0.9223487050681283,0.7308756198629701,0.34137583023750023,0.9833304070397152,0.7802081176278586,0.7336622042405159,0.8230504079193314,0.9002503327457816,0.4155277308320273,observe,0.19850539266653816,0.3333333333333333,True,True,0.04594929641129894,0.0,,,,0.0,0.5,normal
1780726037.6343575,data-INF,42,0.5605863784028995,0.8828435076681806,0.9241140488600391,0.7326330658893822,0.33713142319188777,0.9812871997012672,0.7804961974325505,0.7352925827967227,0.8213656202945812,0.9036483117554643,0.408518742979393,observe,0.19007522370734606,0.3333333333333333,True,True,0.06561975326192342,0.0,,,,0.0,0.5,normal
1780726037.634578,data-INF,43,0.564036308362346,0.8798798586042538,0.9217575612070756,0.7301478980807868,0.3339843830556804,0.9748728155769617,0.7782395280641701,0.7368861834567743,0.8153579600506656,0.8969756538762029,0.4056410257121945,observe,0.18015452467955897,0.3333333333333333,True,True,-0.022621473787174322,0.0,,,,0.0,0.5,normal
1780726037.6348364,data-INF,44,0.5665775597114617,0.875950684928435,0.919674611814258,0.7309555131156705,0.34044525916827056,0.9759005970853795,0.7708404768957248,0.7403935148041744,0.8142294296861016,0.8866409852828965,0.4014006801127912,observe,0.17119235208759703,0.3333333333333333,True,True,0.007972046457488302,0.0,,,,0.0,0.5,normal
1780726037.6350577,data-INF,45,0.5630168106724424,0.8693709578621623,0.9136810648699583,0.7290305610754937,0.34049330622882445,0.9721518398072542,0.7786280822820936,0.7437743881386143,0.8158464692379529,0.8839392417295752,0.4010479087072724,observe,0.15964392360471522,0.3333333333333333,True,True,0.04068441119566806,0.0,,,,0.0,0.5,normal
1780726037.6352723,data-INF,46,0.5630256855637527,0.8730111595072402,0.9125499337425869,0.7321256314845191,0.33966719590353245,0.9799183841067797,0.779553061482778,0.7501153262811959,0.8137156469957294,0.8880149122152362,0.39602352168613797,express,0.15925617948661638,0.3333333333333333,True,True,0.08875504638411919,0.0,,,,0.0,0.5,normal
1780726037.635489,data-INF,47,0.5701754975091762,0.8705339121775748,0.9136095565583672,0.7351785516305587,0.33531005981957845,0.9943495783336651,0.774193284329324,0.7573603927182976,0.8104126469283406,0.9024946442262669,0.4072259478990899,express,0.16370326264127794,0.3333333333333333,True,True,0.05030974392992323,0.0,,,,0.0,0.5,normal
1780726037.6357138,data-INF,48,0.5747468446861687,0.8714812479989106,0.909390327744473,0.7344051896475123,0.33674220770620605,1.0,0.7742915822047315,0.7526301253687734,0.8132028865862679,0.9170737252026798,0.40579003644009465,express,0.16199266461031714,0.3333333333333333,True,True,0.009921158051748882,0.0,,,,0.0,0.5,normal
1780726037.6359446,data-INF,49,0.5751082353594115,0.8708862586013979,0.9104316429688654,0.7361962141156388,0.3379970607453506,0.999135064020803,0.7692160675458392,0.7572203474186514,0.8197667697285107,0.918216961700776,0.40626162818713746,observe,0.15749581019887854,0.3333333333333333,True,True,0.0282012409416503,0.0,,,,0.0,0.5,normal
1780726037.6361642,data-INF,50,0.5741621835238838,0.8723001476777975,0.9067486265336012,0.7338082730408786,0.334765185998271,1.0,0.7706339601261841,0.759074570576743,0.8164672425704512,0.9180309495379546,0.4043180687878986,observe,0.15139775329565244,0.3333333333333333,True,True,0.06216118233059797,0.0,,,,0.0,0.5,normal
1780726037.636383,data-INF,51,0.5777672469852527,0.8766212959693738,0.9090359169097176,0.7367770232102205,0.3357138487731415,1.0,0.769435159291475,0.7620403493352692,0.8205757739882171,0.9327283836072064,0.4104279540212796,express,0.15258103934616543,0.3333333333333333,True,True,0.059773553251110605,0.0,,,,0.0,0.5,normal
1780726037.6366086,data-INF,52,0.5847025677205887,0.8771480971650614,0.9079152528118285,0.7318049231580294,0.3340067302190217,1.0,0.7661062472588384,0.7558921904654191,0.8262649173122266,0.9314628435289987,0.4128258873877574,observe,0.14439062738079125,0.3333333333333333,True,True,0.09069913447342497,0.0,,,,0.0,0.5,normal
1780726037.636821,data-INF,53,0.5802113260524718,0.8794540357160616,0.9058946777315804,0.7365658113838981,0.3275139887295687,0.9876574228144577,0.7698958368496388,0.7591131969701099,0.8144115090123297,0.9265113625210362,0.40974722977216366,observe,0.13877974975174825,0.3333333333333333,True,True,-0.05770281329347318,0.0,,,,0.0,0.5,normal
1780726037.637036,data-INF,54,0.5817578663481138,0.8813338762283182,0.905274027531905,0.7420409504920142,0.32604997457842083,0.9855547599057041,0.7761112468547864,0.7582075821107388,0.8084215212177818,0.9275949669837789,0.41016295979111994,observe,0.13111316824086527,0.3333333333333333,True,True,0.020797035872992167,0.0,,,,0.0,0.5,normal
1780726037.637251,data-INF,55,0.576401325381496,0.8783822250141531,0.9037562090617847,0.738436061391684,0.32311736679814906,0.981550202140169,0.772613206795115,0.7564877863414801,0.8068920844117929,0.9206024253630372,0.4179793664613188,observe,0.124522643371157,0.3333333333333333,True,True,-0.027429222032484053,0.0,,,,0.0,0.5,normal
1780726037.6374788,data-INF,56,0.580013660253883,0.8751481456155581,0.9027441295749843,0.741259722390122,0.31836378478444555,0.9886701182956524,0.7714293329306654,0.7595889074052258,0.8113002836798656,0.9357116795938084,0.41651748744464334,express,0.12792135586538236,0.3333333333333333,True,True,0.08558254183907829,0.0,,,,0.0,0.5,normal
1780726037.6376965,data-INF,57,0.5839453387926478,0.8770904321012367,0.8969781995446025,0.7465303533362525,0.30975328129468016,0.9920752006974243,0.7798772747726274,0.7578232994121938,0.8116063104095554,0.9444643894204966,0.4156751565792485,express,0.1327395480848706,0.3333333333333333,True,True,-0.013125344230308617,0.0,,,,0.0,0.5,normal
1780726037.6379142,data-INF,58,0.5816060921419349,0.8754867115571912,0.8957436635897688,0.7469052792139544,0.3048033783090823,0.9986811745499197,0.7772511313826715,0.7564580193723797,0.8161635383985887,0.9753879376244474,0.41740294927092114,reach_out,0.15243167429943683,0.3333333333333333,True,True,0.0726198858291154,0.0,,,,0.0,0.5,normal
1780726037.6381261,data-INF,59,0.586642121253065,0.8783756468803329,0.8904445933012496,0.7501502800647075,0.30390972410769046,0.999313423191139,0.7717187104423082,0.7587296136042572,0.8104038971438837,0.9637251386603551,0.4203794451869491,observe,0.14141752645318004,0.3333333333333333,True,True,-0.08052495727888685,0.0,,,,0.0,0.5,normal
1780726037.638359,data-INF,60,0.5881850228790445,0.8775513530514485,0.8942121129850295,0.751260699460922,0.30110811279111116,1.0,0.7704068846011064,0.7579908549834579,0.8232273480016497,0.9616460484548511,0.4138067504273987,observe,0.1357889201040714,0.3333333333333333,True,True,0.039503985353987706,0.0,,,,0.0,0.5,normal
1780726037.638571,data-INF,61,0.5897242022169125,0.8784882072193186,0.8964884747061893,0.7504201645274042,0.2994896717854212,0.9972851439604563,0.7750580392458897,0.7522886625764381,0.8212994802128318,0.9623947537716863,0.4132920670712422,observe,0.12846573519351656,0.3333333333333333,True,True,-0.05944554045983076,0.0,,,,0.0,0.5,normal
1780726037.6387835,data-INF,62,0.5889960645706455,0.8778539438400267,0.8964616825661094,0.7510060044891448,0.30288254205917214,1.0,0.7848382967124808,0.751927038038961,0.8176779659362695,0.9760411567468172,0.4166048694330402,express,0.13412755466473353,0.3333333333333333,True,True,0.025611126592658608,0.0,,,,0.0,0.5,normal
1780726037.6390362,data-INF,63,0.5873515260444183,0.8819424185770923,0.8921070353863705,0.7536956641691283,0.2946929008999456,0.9974616160335137,0.7868505702699744,0.7526372523039848,0.817122674305744,0.9776408059098309,0.41257924542604396,observe,0.12418221733593074,0.3333333333333333,True,True,0.06024360838903786,0.0,,,,0.0,0.5,normal
1780726037.6392522,data-INF,64,0.5952563379201052,0.8816191764307681,0.8932235925012063,0.7544708114487688,0.2972737904172019,1.0,0.7930000521233734,0.7497587799327077,0.8171818419673027,0.986097514588358,0.4119741731430327,express,0.13087458616144582,0.3333333333333333,True,True,0.019305456406547978,0.0,,,,0.0,0.5,normal
1780726037.6394641,data-INF,65,0.5938992792582212,0.8829976227354506,0.8860084702208944,0.758265711035449,0.2968063085026804,1.0,0.7973099984907456,0.7414269405007792,0.8199029899921622,0.9964959192316047,0.41454101322002396,observe,0.12243403069176513,0.3333333333333333,True,True,-0.02175976972190337,0.0,,,,0.0,0.5,normal
1780726037.6396797,data-INF,66,0.59276685968767,0.8848121506332713,0.8835402582808509,0.7582878227775687,0.2932081666014415,1.0,0.7884840448400072,0.7415371242462062,0.8186658811830831,1.0,0.4160289834648359,observe,0.11800785543108974,0.3333333333333333,True,True,0.06224475346229857,0.0,,,,0.0,0.5,normal
1780726037.6398876,data-INF,67,0.5931747968959121,0.8854276782962782,0.8835620077581569,0.7565091443441117,0.2922762985961909,0.9964512038454608,0.7936952633141209,0.7441512863536173,0.8259223340402608,1.0,0.4150800495889924,observe,0.11440425963034832,0.3333333333333333,True,True,0.08800670194413172,0.0,,,,0.0,0.5,normal
1780726037.640102,data-INF,68,0.5946005021190025,0.8864351017740235,0.8846888077280649,0.755003774583934,0.29184900737979713,0.99848222493,0.7900180506265309,0.7378606836270365,0.8318189118493753,1.0,0.4118481927783581,observe,0.11203735055748888,0.3333333333333333,True,True,-0.047618374981780426,0.0,,,,0.0,0.5,normal
1780726037.640314,data-INF,69,0.5963924332096191,0.8878891358310298,0.8847895376634244,0.7539175134416402,0.2944371758111902,1.0,0.7981493479867818,0.7374553957343722,0.8332366287590856,1.0,0.4179272672650358,express,0.11596387248603392,0.3333333333333333,True,True,0.01380645081342776,0.0,,,,0.0,0.5,normal
1780726037.6405823,data-INF,70,0.5951708332433727,0.8858163760904973,0.8825912050872496,0.7524895602734246,0.29742102506167334,1.0,0.7995034195305717,0.7393174530885732,0.8348961004215804,1.0,0.42443780169640744,observe,0.11132249107860394,0.3333333333333333,True,True,-0.05608227289977137,0.0,,,,0.0,0.5,normal
1780726037.6408074,data-INF,71,0.5945420646390371,0.8884960379802109,0.8819055623053962,0.7570689788697832,0.29758460130686404,0.9979856106402095,0.7903628569566864,0.7387855583949056,0.8382045803540372,0.9954132492444487,0.43184622222941954,observe,0.10440795886673986,0.3333333333333333,True,True,-0.008876671190149406,0.0,,,,0.0,0.5,normal
1780726037.6410553,data-INF,72,0.5917408568682018,0.8875785872657161,0.8818046108876839,0.7605450281894045,0.3016811028026455,1.0,0.792586370033554,0.7398122284483734,0.8485807656615941,1.0,0.4378073827353382,reach_out,0.1220690050847471,0.3333333333333333,True,True,0.025307460661225935,0.0,,,,0.0,0.5,normal
1780726037.6412702,data-INF,73,0.5948317253547001,0.8889900818696785,0.8844432769325422,0.7571948051470985,0.3005194698817932,1.0,0.7944409430128807,0.7365106895199544,0.8479528976821749,1.0,0.43863075198293017,express,0.12420173652098766,0.3333333333333333,True,True,-0.020564707581511493,0.0,,,,0.0,0.5,normal
1780726037.6414962,data-INF,74,0.597201630194748,0.8876703910569227,0.8840778068786451,0.7588610747772642,0.29704896691492705,0.9903841824313327,0.7990889811682449,0.7370423694314254,0.8420130643262036,0.9914166405470675,0.44078634135893013,observe,0.11602772797853625,0.3333333333333333,True,True,-0.057479262624983256,0.0,,,,0.0,0.5,normal
1780726037.6417193,data-INF,75,0.6060461196761879,0.8834314873072389,0.8863709194357007,0.7632811244804097,0.2989910000174058,1.0,0.7955396398273342,0.7332762653563307,0.8383120958023866,0.9975849124742637,0.4434166816482781,express,0.12323547026895246,0.3333333333333333,True,True,0.05718550051019087,0.0,,,,0.0,0.5,normal
1780726037.6419468,data-INF,76,0.6054852289034781,0.8820069535375707,0.8843029001198032,0.7651211295067786,0.299616518661773,1.0,0.8058086954210116,0.7375998478326117,0.8416832438760894,1.0,0.44294896679860385,express,0.12764738235707357,0.3333333333333333,True,True,0.08141692062282153,0.0,,,,0.0,0.5,normal
1780726037.6421652,data-INF,77,0.6074244418945683,0.8817375757636415,0.8763590534400147,0.7560632403325688,0.30019789494082466,1.0,0.8077938181574893,0.7469870198636688,0.8509254338407011,1.0,0.4650935489081681,withdraw,0.12521357753011741,1.0,True,True,0.6238008694170778,0.0,,,,0.0,0.5,normal
1780726037.6423838,data-INF,78,0.6129936576154239,0.8695410811707762,0.8654888927825357,0.6370479137450368,0.2791341383383573,1.0,0.7117684525454084,0.6474090079023096,0.8514913030113128,1.0,0.5535444003154955,hold,0.12014014735842993,1.0,True,True,0.8067525512473906,0.0,,,,0.0,0.5,normal
1780726037.6425984,data-INF,79,0.6155881406407704,0.8759009234213527,0.8541695483021862,0.6353511126437413,0.2770302233692148,1.0,0.7211670122390309,0.6397014082733972,0.8532110757513441,0.9974610001271058,0.5819936332576866,withdraw,0.12298225749460703,1.0,True,True,0.5668883397757469,0.0,,,,0.0,0.5,normal
1780726037.6428096,data-INF,80,0.6133901372364804,0.8824287916951395,0.8442059474408227,0.6298818782104084,0.27886380461019206,1.0,0.722795824194635,0.6355207293989655,0.8538735981076865,1.0,0.6036921346268344,withdraw,0.1228449824759126,1.0,True,True,0.7436336909582956,0.0,,,,0.0,0.5,normal
1780726037.6430204,data-INF,81,0.6106799881511289,0.885063267988181,0.8376333274726471,0.624772322004788,0.27352113378451504,1.0,0.7235698969898141,0.6355194858568917,0.8557603835433716,0.9894276490761333,0.6197499818118885,withdraw,0.12086606756665959,1.0,True,True,0.6968044014804832,0.0,,,,0.0,0.5,normal
1780726037.6432316,data-INF,82,0.6143606295040446,0.8872833618998772,0.831286015400591,0.6250258008767031,0.27370107000824523,0.9975107695620291,0.7172999844475096,0.6337753438862448,0.8480694829201322,0.993871199965111,0.6527586914245781,withdraw,0.1202793999403733,1.0,True,True,0.5857484846788514,0.0,,,,0.0,0.5,normal
