timestamp,session_id,turn,expression_drive,perception_acuity,boundary_permeability,inner_coherence,relational_gravity,warmth_bias,directness,curiosity,patience,intimacy_pull,autonomy_guard,action,phi_smoothed,body_criticality,cascade_active,guard_allowed,guard_risk_score,resistance,tension_type,conflict_values,aligned_values,pressure,alignment_score,safety_level
1780727131.2519495,data-EST,22,0.7788116413882027,0.7566632004185943,0.8197007953231433,0.8717975999593053,0.1879079235692472,0.41515021529985424,0.9691898162748155,0.496357969922862,0.48897010238667576,0.7141478919270166,0.613856403588523,observe,0.17444251158123278,0.0,False,True,0.0,0.0,,,perception_acuity;patience,0.0,0.8148148148148148,warning
1780727131.2522488,data-EST,23,0.7782202646961511,0.7576536084709158,0.8213654495804645,0.8683106261654947,0.1823886246467964,0.41905061649627146,0.9715897445431445,0.4919355268978136,0.49549059921321537,0.7153637587680385,0.6145797805876186,observe,0.16572038600217112,0.0,False,True,0.0,0.0,,,perception_acuity;patience,0.0,0.8214285714285714,warning
1780727131.2525673,data-EST,24,0.7793339225669764,0.7618130899331621,0.8267229177503987,0.8609081877186875,0.1823361013335226,0.427578443503995,0.9740188687698825,0.49540106797879074,0.5030954693779333,0.7255743948095653,0.6143333144698079,reach_out,0.1792097951381965,0.0,False,True,0.09493728009913546,0.3336,shame,autonomy_guard,relational_gravity;intimacy_pull,0.0218,0.8135593220338984,warning
1780727131.2529047,data-EST,25,0.7810963496986488,0.7563175143643963,0.8294114065628636,0.8573688117863782,0.18945569205124682,0.4313751112232072,0.9755149909297104,0.4929953053270906,0.5018089012036305,0.7407058855906976,0.6089592308523654,express,0.17997753689147655,0.0,False,True,0.01826230530657305,0.1744,shame,autonomy_guard,expression_drive;warmth_bias,0.0672,0.8064516129032258,warning
1780727131.2532027,data-EST,26,0.7827801649266612,0.7517931968706033,0.8278766892443061,0.8619306335914031,0.18958806807422968,0.4331702197626251,0.9811140357213307,0.4945120655136912,0.4979247968161643,0.7416800065393916,0.6071289781664659,observe,0.1709786600469027,0.0,False,True,0.03524450919988948,0.0,,,perception_acuity;patience,0.0,0.8125,warning
1780727131.2535117,data-EST,27,0.7827023891285421,0.7551567431578042,0.8239393783844673,0.8591628314201509,0.1892415615260063,0.43925440781797886,0.9849466382904829,0.49633988007892327,0.5000437343521201,0.759449719737674,0.6081393822440775,express,0.17234246309495815,0.0,False,True,0.013786969230566277,0.1748,shame,autonomy_guard,expression_drive;warmth_bias,0.0455,0.8059701492537313,warning
1780727131.2538147,data-EST,28,0.783307427309486,0.7559693044385732,0.8211948568853383,0.8578596171695169,0.1845823065498205,0.4380042951031684,0.9790058454009988,0.4986022385388629,0.5065142231138584,0.757184273480773,0.6114918669329991,observe,0.16934365641893565,0.0,False,True,0.0,0.0,,,perception_acuity;patience,0.0,0.8115942028985508,warning
1780727131.2541153,data-EST,29,0.7836370117284748,0.7512406486747749,0.8174768988580827,0.8550351220794231,0.18458990527076885,0.45395720715560567,0.9807879171081664,0.5057783214414854,0.49585641258301927,0.7706274179285831,0.6048656889301868,express,0.16903370552643904,0.0,False,True,0.04816169706441112,0.1763,shame,autonomy_guard,expression_drive;warmth_bias,0.0453,0.8055555555555556,warning
1780727131.2544115,data-EST,30,0.7883260421219063,0.7532212237579547,0.8222628244146457,0.8543145797336442,0.18454717900047035,0.4643739743377516,0.9829008139473382,0.5030930449448,0.49667985802654097,0.7781308112580168,0.606494333310976,express,0.17471944439150186,0.0,False,True,0.0,0.1759,shame,autonomy_guard,expression_drive;warmth_bias,0.0903,0.8,warning
1780727131.2547095,data-EST,31,0.7884912051331434,0.7514401994874486,0.8194294948115155,0.8572861767596555,0.18256687904626803,0.47571822413340686,0.9801296280790257,0.5007190060972259,0.48742585341748584,0.7909624625219707,0.6059284733372563,express,0.17466581856127272,0.0,False,True,0.06596551583310468,0.1768,shame,autonomy_guard,expression_drive;warmth_bias,0.1348,0.7948717948717948,warning
1780727131.255019,data-EST,32,0.7946135294547174,0.7483715054682162,0.825269867270676,0.8547299546490753,0.18739655675274092,0.48586753955623607,0.9884078348245955,0.5058133491712159,0.4849837875042462,0.7971496739577311,0.5972633637648924,express,0.1734748877087723,0.0,False,True,0.09323991354534569,0.1786,shame,autonomy_guard,expression_drive;warmth_bias,0.1788,0.7901234567901234,warning
1780727131.255321,data-EST,33,0.7991967051130068,0.7492068273505775,0.8275951250271468,0.8545032914817768,0.18692941601940435,0.4793209530534934,0.9943083603760681,0.5048815906112275,0.48893179435822026,0.7930120833049206,0.6029697469915993,observe,0.16717764523476522,0.0,False,True,0.0,0.0,,,perception_acuity;patience,0.0,0.7951807228915663,warning
1780727131.2556596,data-EST,34,0.8055294467916693,0.7468012245700961,0.8296320924235429,0.8537826366467948,0.1858723417560034,0.48084839154893844,0.9894820651162517,0.5072797222556713,0.48141623759957797,0.8047505529212419,0.6068316311227023,express,0.164725930535625,0.0,False,True,0.06480464863367097,0.1741,shame,autonomy_guard,expression_drive;warmth_bias,0.0456,0.7906976744186046,warning
1780727131.2559648,data-EST,35,0.8113935211763378,0.7502630394191784,0.8312321502388997,0.853661658586618,0.18589561449656133,0.4989173332887782,0.9892495556919152,0.5155088951303318,0.48384983630686557,0.8145154533247954,0.6036987231456529,express,0.16951877109407817,0.0,False,True,0.10829481845989286,0.175,shame,autonomy_guard,expression_drive;warmth_bias,0.0907,0.7865168539325843,warning
1780727131.2562819,data-EST,36,0.8139049650889124,0.7473981313307682,0.8340094284965817,0.8563609125523653,0.18558013869638007,0.5106599770900352,0.9894196591839299,0.5211058565777962,0.4723349359447628,0.8216655203919715,0.6044413507547866,express,0.17117562925566354,0.0,False,True,0.09246699376515269,0.1751,shame,autonomy_guard,expression_drive;warmth_bias,0.1354,0.782608695652174,warning
1780727131.2565873,data-EST,37,0.8121717526027318,0.7513742578106106,0.8325688705366818,0.8607314867844277,0.18872300814767407,0.509228308034417,0.9905056859493991,0.5209845181237555,0.4721473324632111,0.8232743622863863,0.6060550063837185,observe,0.16261684779288035,0.0,False,True,0.07356159984137249,0.0,,,perception_acuity;patience,0.0,0.7872340425531915,warning
1780727131.256892,data-EST,38,0.811489779478222,0.7518062547009163,0.8318904477840187,0.862631165759589,0.19561116361054123,0.5235966198734847,0.9898964900560676,0.5291186615362419,0.47509434011038804,0.8189710595355435,0.6109349857974138,express,0.16517482594366978,0.0,False,True,0.16757912328698713,0.1746,shame,autonomy_guard,expression_drive;warmth_bias,0.0455,0.7835051546391752,warning
1780727131.2571836,data-EST,39,0.8070630748966378,0.7475715061147523,0.8331395288842868,0.8629948941116514,0.19879622715645043,0.5162282365548814,0.9904630644604613,0.5359407120693028,0.477942096996441,0.8139686130934345,0.6099150730225655,observe,0.15731539269646153,0.0,False,True,0.047524757371022054,0.0,,,perception_acuity;patience,0.0,0.7878787878787878,warning
1780727131.257483,data-EST,40,0.8092391964897603,0.7427437347954449,0.8339187466423217,0.8653034783867873,0.19266407568888005,0.511876238604831,0.9928710076310946,0.5327926845904529,0.4733001207746277,0.8048689306801527,0.6182166294070714,observe,0.15086591197357604,0.0,False,True,0.0,0.0,,,perception_acuity;patience,0.0,0.7920792079207921,warning
1780727131.2577958,data-EST,41,0.8016307480390787,0.7465469362915014,0.8335874638298745,0.8646391060638067,0.19191356701310402,0.5174263249499365,0.9961092778111753,0.5304271017385473,0.4700938752523266,0.8235164054268543,0.6208856246745091,reach_out,0.16987419242880444,0.0,False,True,0.043939609958016504,0.1517,shame,autonomy_guard,relational_gravity;intimacy_pull,0.049,0.7884615384615384,warning
1780727131.2581065,data-EST,42,0.7950669292286058,0.7411907512064455,0.8341969232457382,0.8653716357578422,0.1896112654393886,0.5268390790248775,0.9877128935375405,0.5265475384108075,0.47371079002617533,0.8375791715118723,0.6221090448886523,reach_out,0.1851702781299015,0.0,False,True,0.12218040147911895,0.1488,shame,autonomy_guard,relational_gravity;intimacy_pull,0.098,0.7850467289719626,warning
1780727131.2584152,data-EST,43,0.8007957516835129,0.7423492284395491,0.8324375455413723,0.8628891174828102,0.1885720549307676,0.5351535116065868,0.9863443632423966,0.528161014733356,0.47416759148646537,0.8644546903041014,0.6215397085934271,reach_out,0.20335549932217006,0.0,False,True,0.0,0.1435,shame,autonomy_guard,relational_gravity;intimacy_pull,0.1474,0.7818181818181819,warning
1780727131.2587261,data-EST,44,0.8003820536003542,0.7467324488244822,0.838361777379692,0.86284942186892,0.18983166891128753,0.534050287246599,0.9860666687484012,0.530340630222176,0.4777720253860123,0.8700772600518825,0.6247233528777248,observe,0.19318772435606155,0.0,False,True,0.019062065952540855,0.0,,,perception_acuity;patience,0.0,0.7857142857142857,warning
1780727131.2590525,data-EST,45,0.8030441868129996,0.7388707621232126,0.8408268720693046,0.8677114840322612,0.18976515255629262,0.5438576471451875,0.9887376223779004,0.5359284307880159,0.4810399785604587,0.8877691712325811,0.6264897476248276,reach_out,0.20872349915279825,0.0,False,True,0.07954396686572378,0.1373,shame,autonomy_guard,relational_gravity;intimacy_pull,0.051,0.782608695652174,warning
1780727131.2593653,data-EST,46,0.81082753950982,0.7333832355344566,0.8637234590726077,0.9417999274950233,0.10263663006587635,0.5375208331440834,1.0,0.4637166641554917,0.4106666968550543,0.8856938026421122,0.607753521901154,hold,0.20544125148818435,1.0,True,False,0.7798979909727214,0.3738,guilt,expression_drive,autonomy_guard;inner_coherence,0.4854,0.7796610169491526,warning
1780727131.259712,data-EST,47,0.7761849322770357,0.694866170368001,0.8941509607554788,0.9577440487206234,0.09510273982166503,0.4464029115629017,1.0,0.4533486521100798,0.35026274613316216,0.9032222304455951,0.5531673786090727,hold,0.20059114457417748,1.0,True,False,0.9113972472684468,0.3595,guilt,expression_drive,autonomy_guard;inner_coherence,0.9697,0.7768595041322314,warning
1780727131.2600281,data-EST,48,0.7216314935141261,0.6267076933617954,0.9117129985359549,0.9103075415460957,0.05484758646851529,0.39289529588133193,0.9593543300165065,0.4761362048198491,0.41265174852266867,0.9613918582453671,0.5651436410523127,hold,0.19770894082093118,1.0,True,False,0.8503973547788264,0.3733,guilt,expression_drive,autonomy_guard;inner_coherence,0.9931,0.7741935483870968,warning
1780727131.2603438,data-EST,49,0.700870373658174,0.6331159683371261,0.8672683619550192,0.8607204325626175,0.05218117573212691,0.3424258640051101,0.9060750316702807,0.5272946752240946,0.35869319871950744,1.0,0.5140080862430035,hold,0.19105248573206635,1.0,True,False,0.8194840271498077,0.3773,guilt,expression_drive,autonomy_guard;inner_coherence,0.9931,0.7716535433070866,warning
1780727131.260652,data-EST,50,0.7406501925229775,0.649113449554048,0.8868785809996542,0.923828001829757,0.037845896931116535,0.3288570930416003,0.8416248729572101,0.6625589464502368,0.4224835634560019,1.0,0.5562636093628323,hold,0.1822340405230575,1.0,True,False,0.7748163175859707,0.3684,guilt,expression_drive,autonomy_guard;inner_coherence,0.9931,0.7692307692307693,warning
1780727131.2609575,data-EST,51,0.7408756493283879,0.6460090411227718,0.8881272944175397,0.9270970908617121,0.04120182036794598,0.3495080851075379,0.8384672773121449,0.6635005048231645,0.42411137522703707,1.0,0.557104801091649,repair,0.1883346780755582,0.0,False,True,0.06563958193325167,0.7571,doubt,boundary_permeability,warmth_bias;relational_gravity,0.9931,0.7669172932330827,warning
1780727131.261273,data-EST,52,0.7407433484405442,0.6470471077759663,0.8906457370829236,0.9292449195401659,0.04576545941039252,0.35519359717904025,0.8333887188128488,0.6646809656986745,0.4280410006037272,1.0,0.5603052569783125,repair,0.19577245982698407,0.0,False,True,0.08031078877368078,0.7576,doubt,boundary_permeability,warmth_bias;relational_gravity,0.9931,0.7647058823529411,warning
1780727131.2615948,data-EST,53,0.7470679590848719,0.6518613441408226,0.8879893913236979,0.9312302277464642,0.04901508621760345,0.3676795805808675,0.8319217214484794,0.6616640553559606,0.42757398301301375,1.0,0.5554047456078485,repair,0.19769709240559252,0.0,False,True,0.0514015225282224,0.7576,doubt,boundary_permeability,warmth_bias;relational_gravity,0.9931,0.762589928057554,warning
1780727131.261907,data-EST,54,0.7498358163605121,0.6536556032284193,0.8835019897223896,0.9309890554216202,0.05817195682596735,0.37330585802380556,0.8360114842739171,0.6634234438822576,0.4376833956359991,0.9941074424437532,0.5553746434991118,repair,0.20416752408658,0.0,False,True,0.004839702712015462,0.7538,doubt,boundary_permeability,warmth_bias;relational_gravity,0.9931,0.7605633802816901,warning
1780727131.262216,data-EST,55,0.7454747957573729,0.6493934545294221,0.8829633049702712,0.9312778747981151,0.06270452065461063,0.3864555664396335,0.8359268056641086,0.6704392935400625,0.4412562568430572,1.0,0.5557917036133261,repair,0.20948571625140044,0.0,False,True,0.11334451349356968,0.7547,doubt,boundary_permeability,warmth_bias;relational_gravity,0.9931,0.7586206896551724,warning
1780727131.2625206,data-EST,56,0.747520011785437,0.6484127040493713,0.8802560944867772,0.9280657622237087,0.060979933666235636,0.3984695507525068,0.8398030499260172,0.6651781468301621,0.4541470541209466,1.0,0.5540725355415425,repair,0.2108291981985144,0.0,False,True,0.09307043190082784,0.7567,doubt,boundary_permeability,warmth_bias;relational_gravity,0.9931,0.7567567567567568,warning
1780727131.2628577,data-EST,57,0.7533836193618842,0.6517417440470308,0.8835491459893337,0.9280880681194993,0.06387946582244582,0.3957715727109192,0.8440367945703905,0.6607953784439103,0.4556135999812363,1.0,0.538115527486149,express,0.21400816677482543,0.0,False,True,0.07241198958765817,0.194,shame,autonomy_guard,expression_drive;warmth_bias,0.9931,0.7549668874172185,warning
1780727131.2631638,data-EST,58,0.7460192845849549,0.6553731664557026,0.883642153135604,0.9301517385485967,0.06779194878286011,0.4014273600274491,0.8398224651427669,0.6565486488433735,0.456787004255359,1.0,0.5350422939932451,reach_out,0.2276955860077196,0.0,False,True,0.0,0.1274,righteous,autonomy_guard,relational_gravity;intimacy_pull,0.9931,0.7532467532467533,warning
1780727131.263469,data-EST,59,0.7443842746298357,0.6506175353082229,0.8821338320675162,0.9298075428224498,0.06957991441366919,0.40220050419368675,0.8334905278766902,0.6468482516157774,0.456563798527667,1.0,0.535668264369784,observe,0.21631080670733363,0.0,False,True,0.061876724153786734,0.0,,,perception_acuity;patience,0.7479,0.7564102564102564,warning
1780727131.2637737,data-EST,60,0.7483809777465315,0.6505490040783057,0.8742216575605684,0.928784213338649,0.06995854073573006,0.4047886032698467,0.8356034506779394,0.6508236296595218,0.45424865585410273,0.9984108824524878,0.5341850371987786,express,0.21528676751385736,0.0,False,True,0.04941428835840678,0.1961,shame,autonomy_guard,expression_drive;warmth_bias,0.785,0.7547169811320755,warning
1780727131.2640889,data-EST,61,0.7469556384932153,0.6521307530351348,0.8756706544341248,0.9292008469064843,0.06954889790034158,0.4062170243599071,0.83110973725415,0.6591782283454357,0.45532948560750947,1.0,0.5423636034041314,express,0.21427195564214546,0.0,False,True,0.054365845635794004,0.1941,shame,autonomy_guard,expression_drive;warmth_bias,0.8222,0.7530864197530864,warning
1780727131.2644262,data-EST,62,0.7555957121193808,0.6489428613631221,0.8772675311663657,0.9288909178475361,0.07045905437361956,0.4129585161445746,0.8328711493869749,0.6578880003723943,0.45372521821106143,1.0,0.5484578748619097,express,0.21058386781631963,0.0,False,True,0.12079663241247562,0.1919,shame,autonomy_guard,expression_drive;warmth_bias,0.8594,0.7515151515151515,warning
1780727131.2647378,data-EST,63,0.7601705293123153,0.6493409747218833,0.8757845395618661,0.929337000594485,0.07872837266794244,0.4203256369606799,0.8325372791932458,0.6556060163819017,0.4517453536787555,1.0,0.5506225663884798,express,0.21318435928715682,0.0,False,True,0.08697927560438826,0.1913,shame,autonomy_guard,expression_drive;warmth_bias,0.8964,0.75,warning
1780727131.2650607,data-EST,64,0.7594319816781513,0.6472737457139865,0.8818142439542097,0.927713793521989,0.0818676118297286,0.4394261353854842,0.8286169976959603,0.649297516326208,0.45373527610487235,1.0,0.5452443296763033,reach_out,0.22582623688868642,0.0,False,True,0.06988582504459932,0.1249,righteous,autonomy_guard,relational_gravity;intimacy_pull,0.9431,0.7485380116959064,warning
1780727131.2653656,data-EST,65,0.755520156598601,0.6451231982318462,0.8815247459186886,0.9267428450175943,0.08316723500051611,0.43241303862837394,0.8294102681642144,0.6465894387001064,0.45267864026597215,1.0,0.5441166683603312,observe,0.21580617020732296,0.0,False,True,0.04624262768508345,0.0,,,perception_acuity;patience,0.6983,0.7514450867052023,warning
1780727131.2656875,data-EST,66,0.7496529820984985,0.6451947726737906,0.885588573500603,0.9221751741883428,0.07947011699141804,0.4435159955036579,0.8338151061121766,0.6598781883482405,0.4546217042581226,1.0,0.5547491027576631,reach_out,0.23206475983901634,0.0,False,True,0.05712688606116528,0.1233,righteous,autonomy_guard,relational_gravity;intimacy_pull,0.7466,0.75,warning
1780727131.265996,data-EST,67,0.7445037614696661,0.6501081066402601,0.8814265098867028,0.9209620787695341,0.08569330516802476,0.45206659540954747,0.8332614143332158,0.6570106638300103,0.4578658716339788,1.0,0.554845900111606,reach_out,0.24629140505052655,0.0,False,True,0.0,0.123,righteous,autonomy_guard,relational_gravity;intimacy_pull,0.7945,0.7486033519553073,warning
1780727131.266315,data-EST,68,0.7445346846924453,0.6540291885501636,0.885906445876669,0.9215251452346533,0.08674611969340223,0.45687848855554275,0.8329392031565258,0.6423838858812058,0.4534875087642407,1.0,0.554473752631255,express,0.24039195511089465,0.0,False,True,0.014131113190800827,0.1941,shame,autonomy_guard,expression_drive;warmth_bias,0.8316,0.7472527472527473,warning
1780727131.2666163,data-EST,69,0.7469799836097806,0.6589608948535742,0.8892480480476866,0.9206343270394144,0.08491181816706049,0.4557134370876197,0.8353019326008582,0.6387149021612867,0.45541750870266495,0.9978297611292796,0.5472985579880895,observe,0.2306588061488246,0.0,False,True,0.0,0.0,,,perception_acuity;patience,0.5875,0.75,warning
1780727131.26692,data-EST,70,0.7472047613154451,0.6582316772754293,0.8925660375625694,0.9176593639166982,0.08302390124904925,0.4618832005604353,0.8384941873396836,0.6501837861235703,0.4490161941157883,0.9988179772228156,0.5421129985234484,observe,0.2205890460082038,0.0,False,True,0.036880006427304886,0.0,,,perception_acuity;patience,0.3451,0.7526881720430108,warning
